profession_code;profession_name;active;category;date_creation;date_creation_mistake;date_modify;date_modify_mistake;deleted;etks
170678;Прессовщик - освинцовщик рукавов;t;4-5;2015-04-21;0;2015-04-21;0;f;33
272276;Участковый государственный инспектор по охране территории государственного природного заповедника;t;1;2015-04-21;0;2015-04-21;0;f;
196165;Шихтовщик;t;2-3;2015-04-21;0;2015-04-21;0;f;42
236964;Лаборант-исследователь (в области химии);t;2;2015-04-21;0;2015-04-21;0;f;
210606;Государственный инспектор по контролю за производством и качеством спиртов и алкогольных напитков;t;1;2015-04-21;0;2015-04-21;0;f;
177728;Распиловщик кости и рога;t;3-4;2015-04-21;0;2015-04-21;0;f;65
173939;Промывальщик котлов паровозов;t;3;2015-04-21;0;2015-04-21;0;f;56
179812;Резьбонарезчик деталей часов;t;2-3;2015-04-21;0;2015-04-21;0;f;10
264606;Следователь;t;2;2015-04-21;0;2015-04-21;0;f;
194935;Фурнитурщик;t;2, 4;2015-04-21;0;2015-04-21;0;f;49
199055;Электросварщик на автоматических и полуавтоматических машинах;t;2-6;2015-04-21;0;2015-04-21;0;f;2
174895;Профилировщик;t;1-4;2015-04-21;0;2015-04-21;0;f;2
242016;Механик рефрижераторных установок;t;2;2015-04-21;0;2015-04-21;0;f;
125973;Испытатель на герметичность;t;2-5;2015-04-21;0;2015-04-21;0;f;2
133170;Лаборант спектрального анализа;t;2-6;2015-04-21;0;2015-04-21;0;f;1
114042;Варщик целлюлозы;t;3-6;2015-04-21;0;2015-04-21;0;f;41
121309;Загрузчик сырья и полуфабриката;t;2-4;2015-04-21;0;2015-04-21;0;f;7
272157;Управляющий отделением (банка и др.);t;1;2015-04-21;0;2015-04-21;0;f;
113016;Буфетчик;t;3-5;2015-04-21;0;2015-04-21;0;f;55
128755;Комплектовщик пряжи, ткани и изделий;t;1-4;2015-04-21;0;2015-04-21;0;f;47
161838;Оператор чистильной машины;t;3;2015-04-21;0;2015-04-21;0;f;47
173163;Проборщик;t;2-4;2015-04-21;0;2015-04-21;0;f;47
116423;Гелиотропист;t;3;2015-04-21;0;2015-04-21;0;f;5
445715;Начальник команды (в составе отряда) ведомственной охраны;t;1;2015-04-21;0;2015-04-21;0;f;
141124;Машинист расплеточной машины;t;4;2015-04-21;0;2015-04-21;0;f;33
261699;Руководитель представительства федерального органа исполнительной власти;t;1;2015-04-21;0;2015-04-21;0;f;
152810;Обработчик зуба берда;t;3-5;2015-04-21;0;2015-04-21;0;f;12
176566;Размольщик;t;1-5;2015-04-21;0;2015-04-21;0;f;41
166634;Пластикаторщик;t;3-4;2015-04-21;0;2015-04-21;0;f;33
217450;Диспетчер производственно-диспетчерской службы (по контролю за подготовкой воздушных судов к вылету, по обеспечению суточного плана полетов, по организации информацинно-справочной работы);t;2;2015-04-21;0;2015-04-21;0;f;
146734;Монтировщик вентилей;t;2;2015-04-21;0;2015-04-21;0;f;33
106277;Аппаратчик по обработке и купажированию уксуса;t;4;2015-04-21;0;2015-04-21;0;f;55
172809;Приемщик - сдатчик пищевой продукции;t;2-4;2015-04-21;0;2015-04-21;0;f;51
204766;Врач-терапевт участковый цехового врачебного участка;t;2;2015-04-21;0;2015-04-21;0;f;
257369;Председатель совета, комиссии, комитета при Президенте Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
177380;Раскройщик;t;2-6;2015-04-21;0;2015-04-21;0;f;49
251292;Начальник школы (начальствующего состава, технической);t;1;2015-04-21;0;2015-04-21;0;f;
246966;Начальник отдела (управления кадрами и трудовыми отношениями);t;1;2015-04-21;0;2015-04-21;0;f;
181899;Сборщик лент;t;2;2015-04-21;0;2015-04-21;0;f;29
106116;Аппаратчик получения трихлорпропана и дихлоргидрина;t;5;2015-04-21;0;2015-04-21;0;f;25
126529;Калибровщик нитеобразователей;t;3-5;2015-04-21;0;2015-04-21;0;f;11
169219;Посыпщик слюдой;t;1;2015-04-21;0;2015-04-21;0;f;43
221193;Заведующий свалкой;t;1;2015-04-21;0;2015-04-21;0;f;
159749;Оператор размоточной машины;t;2;2015-04-21;0;2015-04-21;0;f;47
114396;Виноградарь;t;;2015-04-21;0;2015-04-21;0;f;70
250463;Начальник управления Администрации Президента Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
129813;Контролер кузнечно-прессовых работ;t;2-5;2015-04-21;0;2015-04-21;0;f;2
104093;Аппаратчик обессоливания воды;t;3-4;2015-04-21;0;2015-04-21;0;f;24
179085;Резчик материалов;t;1-3;2015-04-21;0;2015-04-21;0;f;35
152425;Обогатитель микропорошков;t;2-3;2015-04-21;0;2015-04-21;0;f;20
235177;Консультант в Аппарате Государственной Думы Федерального Собрания;t;2;2015-04-21;0;2015-04-21;0;f;
137839;Машинист копра;t;5-6;2015-04-21;0;2015-04-21;0;f;3
101536;Аппаратчик выпаривания;t;2-3;2015-04-21;0;2015-04-21;0;f;24
212211;Дежурный по выдаче справок (бюро справок);t;3;2015-04-21;0;2015-04-21;0;f;
244068;Научный сотрудник (в области психологии);t;2;2015-04-21;0;2015-04-21;0;f;
256915;Председатель кооператива (в промышленности);t;1;2015-04-21;0;2015-04-21;0;f;
175012;Прядильщик;t;3-5;2015-04-21;0;2015-04-21;0;f;47
130914;Контролер шинного производства;t;2-4;2015-04-21;0;2015-04-21;0;f;33
176710;Размотчик стеклонити;t;3-5;2015-04-21;0;2015-04-21;0;f;29
121493;Закатчик маканых изделий;t;2-3;2015-04-21;0;2015-04-21;0;f;33
206598;Главный ветеринарный врач;t;1;2015-04-21;0;2015-04-21;0;f;
102454;Аппаратчик жироочистки;t;3-4;2015-04-21;0;2015-04-21;0;f;34
124843;Изготовитель художественных изделий из льноволокна;t;;2015-04-21;0;2015-04-21;0;f;61
147474;Моторист триера;t;3;2015-04-21;0;2015-04-21;0;f;42
122034;Запарщик коконов;t;4;2015-04-21;0;2015-04-21;0;f;47
240599;Менеджер (в социально-бытовом обслуживании населения);t;1;2015-04-21;0;2015-04-21;0;f;
304273;Аппаратчик обработки силикагеля;t;;2015-04-21;0;2015-04-21;0;f;73
127432;Кеттельщик;t;4;2015-04-21;0;2015-04-21;0;f;47
135388;Машинист агрегата изготовления искусственной кожи;t;4-5;2015-04-21;0;2015-04-21;0;f;35
189886;Сушильщик сырья, полуфабрикатов и изделий;t;1 - 3, 5;2015-04-21;0;2015-04-21;0;f;48
237172;Летчик;t;2;2015-04-21;0;2015-04-21;0;f;
113656;Варщик;t;2-6;2015-04-21;0;2015-04-21;0;f;30
267712;Судья конституционного (уставного) суда субъекта Российской Федерации;t;2;2015-04-21;0;2015-04-21;0;f;
144897;Модельщик керамического производства;t;3-6;2015-04-21;0;2015-04-21;0;f;45
239835;Мастер ремонтно-строительной группы;t;1;2015-04-21;0;2015-04-21;0;f;
117318;Гофрировщик протезов кровеносных сосудов;t;3;2015-04-21;0;2015-04-21;0;f;47
160534;Оператор стиральных машин;t;2-5;2015-04-21;0;2015-04-21;0;f;66
253457;Оператор при дежурном помощнике начальника оперативно-распорядительного отдела управления железной дороги;t;3;2015-04-21;0;2015-04-21;0;f;
163104;Отделочник деталей игрушек;t;3;2015-04-21;0;2015-04-21;0;f;64
174819;Протравщик хлопковых семян;t;2-4;2015-04-21;0;2015-04-21;0;f;46
171825;Приготовитель лаков, красок и левкаса;t;2-4;2015-04-21;0;2015-04-21;0;f;40
333440;Лаборант-рентгеногаммаграфист;t;;2015-04-21;0;2015-04-21;0;f;73
151554;Обжарщик пищевых продуктов;t;;2015-04-21;0;2015-04-21;0;f;51
255950;Помощник (советник) Председателя Конституционного Суда Российской Федерации;t;2;2015-04-21;0;2015-04-21;0;f;
190915;Телеграфист;t;2-4;2015-04-21;0;2015-04-21;0;f;58
138742;Машинист мельницы;t;3-5;2015-04-21;0;2015-04-21;0;f;19
186021;Смазчик;t;1-3;2015-04-21;0;2015-04-21;0;f;1
171609;Приготовитель белковых масс;t;2-5;2015-04-21;0;2015-04-21;0;f;55
112236;Бригадир бурильного отделения;t;;2015-04-21;0;2015-04-21;0;f;7
173411;Проводник по сопровождению локомотивов и пассажирских вагонов в нерабочем состоянии;t;2;2015-04-21;0;2015-04-21;0;f;56
214310;Директор морского агентства;t;1;2015-04-21;0;2015-04-21;0;f;
130837;Контролер художественных изделий;t;2-5;2015-04-21;0;2015-04-21;0;f;65
159221;Оператор пробоотборной установки;t;3;2015-04-21;0;2015-04-21;0;f;55
111665;Балансировщик шин;t;3;2015-04-21;0;2015-04-21;0;f;33
104534;Аппаратчик осушки газа;t;3-5;2015-04-21;0;2015-04-21;0;f;24
162296;Оплавщик полотна и изделий;t;2;2015-04-21;0;2015-04-21;0;f;47
208172;Главный механик (на транспорте, в связи, материально-техническом снабжении и сбыте);t;1;2015-04-21;0;2015-04-21;0;f;
255749;Помощник (советник) заместителя Председателя Конституционного Суда Российской Федерации;t;2;2015-04-21;0;2015-04-21;0;f;
219102;Заведующий ателье;t;1;2015-04-21;0;2015-04-21;0;f;
220538;Заведующий отделом (компьютерного обеспечения);t;1;2015-04-21;0;2015-04-21;0;f;
229937;Инспектор по расследованию аварий судов;t;2;2015-04-21;0;2015-04-21;0;f;
199356;Электросушильщик кабелей;t;5;2015-04-21;0;2015-04-21;0;f;19
249023;Начальник сборной команды;t;1;2015-04-21;0;2015-04-21;0;f;
